store_id,sku_id,on_hand,lead_time_days,projected_avg_daily_sales,days_of_cover,risk_level
8,100102,37,3,8.221243729,4.500535591,Medium (Low Buffer)
20,100091,39,3,8.657599076,4.504713103,Medium (Low Buffer)
13,100026,45,4,9.974109189,4.511681108,Medium (Low Buffer)
12,100110,45,3,9.963471159,4.516498245,Medium (Low Buffer)
10,100030,51,3,11.26821022,4.526007148,Medium (Low Buffer)
20,100005,39,3,8.615286239,4.526837405,Medium (Low Buffer)
12,100057,46,3,10.15826896,4.528330581,Medium (Low Buffer)
17,100052,47,3,10.37497651,4.530130738,Medium (Low Buffer)
16,100028,39,4,8.597227843,4.536345984,Medium (Low Buffer)
10,100010,50,3,11.0030944,4.544176226,Medium (Low Buffer)
1,100030,56,4,12.2647222,4.565941166,Medium (Low Buffer)
4,100036,46,4,10.04801457,4.578018839,Medium (Low Buffer)
17,100023,47,4,10.26592663,4.578252083,Medium (Low Buffer)
18,100008,47,4,10.26483312,4.578739803,Medium (Low Buffer)
8,100037,38,4,8.293825793,4.581721506,Medium (Low Buffer)
10,100052,50,3,10.89607357,4.588808959,Medium (Low Buffer)
2,100020,42,4,9.132532173,4.598943557,Medium (Low Buffer)
17,100110,47,3,10.21635266,4.600467658,Medium (Low Buffer)
6,100072,47,4,10.21579637,4.600718174,Medium (Low Buffer)
1,100019,55,4,11.93967941,4.606488845,Medium (Low Buffer)
2,100101,42,3,9.115496726,4.607538268,Medium (Low Buffer)
8,100068,39,3,8.454437951,4.612961882,Medium (Low Buffer)
19,100077,49,4,10.60473372,4.620578063,Medium (Low Buffer)
15,100102,44,4,9.520762383,4.621478641,Medium (Low Buffer)
12,100083,46,4,9.924077486,4.635191539,Medium (Low Buffer)
15,100092,44,4,9.478280882,4.642192033,Medium (Low Buffer)
1,100057,57,3,12.26735255,4.646479327,Medium (Low Buffer)
19,100114,48,3,10.3258177,4.648542267,Medium (Low Buffer)
6,100119,47,4,10.11059838,4.648587377,Medium (Low Buffer)
9,100061,50,4,10.73620638,4.657138493,Medium (Low Buffer)
3,100025,48,4,10.28969023,4.664863462,Medium (Low Buffer)
13,100103,47,3,10.05949602,4.672202256,Medium (Low Buffer)
10,100004,50,4,10.68614232,4.678956961,Medium (Low Buffer)
7,100011,48,4,10.23381011,4.69033522,Medium (Low Buffer)
19,100057,50,3,10.65859113,4.691051506,Medium (Low Buffer)
19,100116,49,3,10.43439224,4.696009012,Medium (Low Buffer)
2,100081,43,3,9.118065238,4.715912738,Medium (Low Buffer)
15,100117,45,3,9.53817777,4.717882292,Medium (Low Buffer)
19,100106,49,4,10.38371453,4.718927879,Medium (Low Buffer)
13,100004,48,3,10.17017955,4.719680686,Medium (Low Buffer)
6,100021,48,4,10.16198414,4.723487003,Medium (Low Buffer)
1,100029,57,4,12.04335566,4.732900166,Medium (Low Buffer)
18,100115,48,3,10.13443341,4.736327929,Medium (Low Buffer)
3,100010,49,4,10.34397783,4.737055781,Medium (Low Buffer)
19,100012,50,4,10.54844573,4.740034814,Medium (Low Buffer)
3,100108,48,4,10.12529269,4.740603701,Medium (Low Buffer)
1,100007,57,3,12.01623116,4.743583844,Medium (Low Buffer)
3,100067,48,3,10.11594978,4.744982039,Medium (Low Buffer)
16,100014,41,4,8.640176185,4.745273606,Medium (Low Buffer)
13,100024,48,3,10.1126098,4.746549206,Medium (Low Buffer)
1,100075,57,4,12.00203052,4.74919639,Medium (Low Buffer)
1,100010,57,4,11.99162244,4.753318433,Medium (Low Buffer)
19,100071,50,3,10.49377244,4.764730728,Medium (Low Buffer)
12,100058,48,4,10.06453828,4.769220272,Medium (Low Buffer)
16,100099,41,4,8.594472861,4.770507821,Medium (Low Buffer)
17,100113,49,3,10.26663894,4.772740162,Medium (Low Buffer)
16,100073,41,4,8.590146061,4.772910694,Medium (Low Buffer)
9,100058,52,3,10.89209417,4.774104886,Medium (Low Buffer)
15,100012,45,4,9.416240115,4.778977538,Medium (Low Buffer)
7,100018,48,4,10.0308009,4.785260964,Medium (Low Buffer)
14,100017,48,4,10.02994641,4.785668642,Medium (Low Buffer)
12,100112,48,3,10.01934704,4.790731351,Medium (Low Buffer)
16,100107,41,3,8.554424996,4.792841134,Medium (Low Buffer)
17,100046,49,4,10.22040935,4.794328518,Medium (Low Buffer)
3,100077,49,4,10.21788005,4.795515288,Medium (Low Buffer)
17,100008,49,4,10.21612408,4.796339552,Medium (Low Buffer)
11,100028,43,4,8.963068212,4.797464326,Medium (Low Buffer)
16,100037,41,3,8.543822562,4.798788798,Medium (Low Buffer)
11,100115,43,4,8.933993215,4.813077307,Medium (Low Buffer)
3,100000,49,3,10.15373692,4.82580949,Medium (Low Buffer)
4,100111,48,4,9.933337454,4.832212761,Medium (Low Buffer)
18,100013,49,4,10.1254272,4.83930199,Medium (Low Buffer)
19,100097,50,3,10.31280663,4.84834069,Medium (Low Buffer)
6,100059,50,4,10.30789036,4.850653066,Medium (Low Buffer)
10,100005,52,3,10.71192877,4.854401214,Medium (Low Buffer)
17,100043,50,4,10.28915939,4.859483472,Medium (Low Buffer)
9,100051,52,4,10.70012368,4.85975691,Medium (Low Buffer)
20,100062,42,3,8.639807881,4.861219205,Medium (Low Buffer)
1,100067,58,4,11.91569722,4.867528851,Medium (Low Buffer)
20,100020,42,4,8.627300995,4.868266452,Medium (Low Buffer)
15,100074,46,3,9.44570306,4.869939242,Medium (Low Buffer)
2,100099,44,4,9.03436026,4.870295044,Medium (Low Buffer)
4,100065,49,3,10.05842423,4.871538411,Medium (Low Buffer)
5,100109,43,3,8.825814169,4.872071763,Medium (Low Buffer)
13,100020,50,4,10.25729292,4.874580497,Medium (Low Buffer)
1,100000,58,4,11.89729823,4.875056411,Medium (Low Buffer)
16,100110,42,3,8.613487122,4.87607393,Medium (Low Buffer)
9,100022,52,3,10.654345,4.880637898,Medium (Low Buffer)
14,100005,48,4,9.828363852,4.883824075,Medium (Low Buffer)
18,100112,51,4,10.43234702,4.888641063,Medium (Low Buffer)
20,100117,42,4,8.588181813,4.890441413,Medium (Low Buffer)
11,100000,44,3,8.996174263,4.890967951,Medium (Low Buffer)
6,100084,50,4,10.18007917,4.911553159,Medium (Low Buffer)
2,100071,45,4,9.161809692,4.911693379,Medium (Low Buffer)
5,100069,43,3,8.740010803,4.919902385,Medium (Low Buffer)
9,100007,53,4,10.7716304,4.920332208,Medium (Low Buffer)
7,100043,50,3,10.1619001,4.920339653,Medium (Low Buffer)
3,100074,50,4,10.15561645,4.923384047,Medium (Low Buffer)
9,100104,52,3,10.55517901,4.92649153,Medium (Low Buffer)
16,100075,42,3,8.516978903,4.931326058,Medium (Low Buffer)
18,100066,51,4,10.33566107,4.934372331,Medium (Low Buffer)
3,100076,50,4,10.12622727,4.937673099,Medium (Low Buffer)
10,100043,54,4,10.93384881,4.938791542,Medium (Low Buffer)
13,100118,50,4,10.0932727,4.95379462,Medium (Low Buffer)
15,100080,47,3,9.479991749,4.957810222,Medium (Low Buffer)
4,100105,51,3,10.28309915,4.959594307,Medium (Low Buffer)
2,100060,46,4,9.273130484,4.960568611,Medium (Low Buffer)
9,100068,54,3,10.88430135,4.96127388,Medium (Low Buffer)
18,100051,51,4,10.27946629,4.961347076,Medium (Low Buffer)
10,100039,54,4,10.88101745,4.962771196,Medium (Low Buffer)
16,100011,43,4,8.664381173,4.962847218,Medium (Low Buffer)
2,100061,45,4,9.056792666,4.968646369,Medium (Low Buffer)
18,100067,51,3,10.26024144,4.970643264,Medium (Low Buffer)
15,100075,47,4,9.448868041,4.974140796,Medium (Low Buffer)
12,100050,49,4,9.845974966,4.976652913,Medium (Low Buffer)
15,100030,48,3,9.626773468,4.986094267,Medium (Low Buffer)
13,100090,50,4,10.01140272,4.994305132,Medium (Low Buffer)
13,100112,51,5,10.19817879,5.000892907,Medium (Low Buffer)
20,100082,43,4,8.59248913,5.004370602,Medium (Low Buffer)
2,100019,46,5,9.188248048,5.006395099,Medium (Low Buffer)
10,100071,54,5,10.78231858,5.008199264,Medium (Low Buffer)
5,100085,44,5,8.781972909,5.010263691,Medium (Low Buffer)
9,100060,55,4,10.97414583,5.011779584,Medium (Low Buffer)
2,100087,46,5,9.176556519,5.012773572,Medium (Low Buffer)
9,100117,54,5,10.76895062,5.014416159,Medium (Low Buffer)
6,100038,52,4,10.3661902,5.016307726,Medium (Low Buffer)
9,100012,54,5,10.7608885,5.018172988,Medium (Low Buffer)
17,100025,52,4,10.36047192,5.019076391,Medium (Low Buffer)
12,100003,50,5,9.961187153,5.019482039,Medium (Low Buffer)
11,100056,45,5,8.962998593,5.020641199,Medium (Low Buffer)
20,100106,43,5,8.561093939,5.022722599,Medium (Low Buffer)
13,100014,51,4,10.13804478,5.030555803,Medium (Low Buffer)
6,100107,51,4,10.12339077,5.03783773,Medium (Low Buffer)
13,100036,51,4,10.11520795,5.041913151,Medium (Low Buffer)
15,100084,48,4,9.512757507,5.045855522,Medium (Low Buffer)
17,100051,52,5,10.27256487,5.06202693,Medium (Low Buffer)
3,100073,51,5,10.06674451,5.066185989,Medium (Low Buffer)
20,100087,44,4,8.668188389,5.07603181,Medium (Low Buffer)
16,100053,43,5,8.461939149,5.081577549,Medium (Low Buffer)
15,100005,48,5,9.423373382,5.093717298,Medium (Low Buffer)
8,100096,42,4,8.236281141,5.099388824,Medium (Low Buffer)
20,100002,44,4,8.627661473,5.099875573,Medium (Low Buffer)
12,100041,51,5,9.973716607,5.113439855,Medium (Low Buffer)
11,100005,46,4,8.986480731,5.118800271,Medium (Low Buffer)
3,100032,52,5,10.15366405,5.121303969,Medium (Low Buffer)
14,100035,52,4,10.152306,5.121989033,Medium (Low Buffer)
7,100070,52,4,10.14378371,5.126292267,Medium (Low Buffer)
20,100022,44,5,8.576695528,5.130180949,Medium (Low Buffer)
15,100055,48,5,9.3387263,5.139887224,Medium (Low Buffer)
6,100069,52,5,10.11491664,5.140922247,Medium (Low Buffer)
7,100061,52,5,10.11408865,5.141343112,Medium (Low Buffer)
20,100038,45,5,8.746298966,5.145033365,Medium (Low Buffer)
2,100007,47,5,9.130025118,5.147850022,Medium (Low Buffer)
13,100081,52,5,10.07949603,5.158988092,Medium (Low Buffer)
13,100114,52,4,10.06911743,5.164305647,Medium (Low Buffer)
8,100003,42,5,8.131900509,5.164844301,Medium (Low Buffer)
19,100108,54,5,10.44633969,5.169274753,Medium (Low Buffer)
13,100058,53,5,10.21121754,5.190370278,Medium (Low Buffer)
3,100013,52,4,10.0159389,5.191724964,Medium (Low Buffer)
14,100062,52,5,10.00426867,5.19778124,Medium (Low Buffer)
7,100050,52,4,9.997078813,5.201519461,Medium (Low Buffer)
2,100089,47,4,9.023417371,5.208669628,Medium (Low Buffer)
17,100097,53,5,10.1526153,5.220329778,Medium (Low Buffer)
13,100041,53,5,10.14916647,5.22210372,Medium (Low Buffer)
18,100033,55,4,10.5296652,5.223337966,Medium (Low Buffer)
7,100101,53,4,10.13825836,5.227722368,Medium (Low Buffer)
18,100037,53,5,10.09892604,5.248082797,Medium (Low Buffer)
4,100098,53,5,10.09853664,5.248285164,Medium (Low Buffer)
9,100018,56,4,10.66954143,5.248585461,Medium (Low Buffer)
15,100076,49,5,9.321323581,5.256764189,Medium (Low Buffer)
3,100097,53,5,10.05979429,5.268497395,Medium (Low Buffer)
12,100117,53,5,10.04992042,5.273673602,Medium (Low Buffer)
8,100108,43,5,8.151015648,5.275416201,Medium (Low Buffer)
5,100031,46,4,8.716420823,5.277395497,Medium (Low Buffer)
6,100115,53,4,10.03512009,5.281451497,Medium (Low Buffer)
7,100045,54,4,10.20662241,5.290682638,Medium (Low Buffer)
12,100013,52,5,9.824305981,5.292994752,Medium (Low Buffer)
5,100013,46,5,8.675424852,5.302333982,Medium (Low Buffer)
14,100008,52,4,9.798974933,5.306677521,Medium (Low Buffer)
3,100080,54,4,10.17412181,5.307583396,Medium (Low Buffer)
18,100087,56,5,10.54717242,5.309479904,Medium (Low Buffer)
18,100076,55,5,10.3578625,5.309975874,Medium (Low Buffer)
19,100052,56,5,10.53506322,5.31558272,Medium (Low Buffer)
11,100015,48,5,9.029656813,5.315816647,Medium (Low Buffer)
18,100026,54,5,10.15649961,5.316792408,Medium (Low Buffer)
3,100088,55,5,10.33946515,5.319424089,Medium (Low Buffer)
3,100021,54,5,10.15136366,5.319482365,Medium (Low Buffer)
2,100095,48,4,9.022602635,5.319972733,Medium (Low Buffer)
9,100003,57,5,10.7110333,5.321615422,Medium (Low Buffer)
3,100031,54,5,10.14148809,5.324662372,Medium (Low Buffer)
17,100026,54,5,10.13866216,5.326146501,Medium (Low Buffer)
9,100044,57,4,10.66853409,5.342814631,Medium (Low Buffer)
2,100062,49,4,9.169085139,5.344044608,Medium (Low Buffer)
7,100005,54,4,10.09657435,5.348348673,Medium (Low Buffer)
14,100039,53,5,9.908588724,5.348894931,Medium (Low Buffer)
16,100000,46,4,8.597213911,5.350570601,Medium (Low Buffer)
16,100036,46,5,8.593991713,5.352576723,Medium (Low Buffer)
4,100078,54,4,10.07190885,5.361446454,Medium (Low Buffer)
10,100104,57,5,10.62890233,5.362736267,Medium (Low Buffer)
19,100107,56,5,10.43376311,5.367191053,Medium (Low Buffer)
7,100112,55,4,10.22282383,5.380118146,Medium (Low Buffer)
6,100080,55,4,10.21278452,5.385406877,Medium (Low Buffer)
13,100068,55,5,10.20421034,5.389932014,Medium (Low Buffer)
2,100027,50,4,9.25895002,5.400180354,Medium (Low Buffer)
9,100090,57,4,10.53224375,5.411952226,Medium (Low Buffer)
16,100072,46,5,8.48789816,5.419480669,Medium (Low Buffer)
4,100104,54,4,9.95898466,5.4222395,Medium (Low Buffer)
8,100105,47,5,8.663628106,5.424978938,Medium (Low Buffer)
13,100022,55,4,10.12667802,5.431198651,Medium (Low Buffer)
6,100067,55,4,10.12588557,5.431623696,Medium (Low Buffer)
20,100014,47,4,8.648736082,5.434320062,Medium (Low Buffer)
17,100009,56,4,10.3002721,5.436749579,Medium (Low Buffer)
12,100069,54,4,9.932376965,5.436765055,Medium (Low Buffer)
15,100054,52,5,9.554070998,5.442706048,Medium (Low Buffer)
10,100014,59,4,10.83678571,5.444418815,Medium (Low Buffer)
20,100049,47,4,8.624566409,5.449549319,Medium (Low Buffer)
14,100112,54,4,9.908035025,5.450122034,Medium (Low Buffer)
17,100039,56,5,10.26596671,5.454917356,Medium (Low Buffer)
10,100116,59,5,10.81458052,5.455597642,Medium (Low Buffer)
4,100009,55,5,10.07550555,5.458783159,Medium (Low Buffer)
19,100081,57,4,10.43723802,5.461214919,Medium (Low Buffer)
20,100103,47,4,8.605586417,5.461568535,Medium (Low Buffer)
18,100003,56,5,10.24839243,5.46427163,Medium (Low Buffer)
19,100102,57,5,10.42316464,5.468588666,Medium (Low Buffer)
2,100074,50,4,9.136778509,5.47238832,Medium (Low Buffer)
16,100097,47,5,8.5851315,5.474581257,Medium (Low Buffer)
19,100087,59,5,10.74584368,5.490494909,Medium (Low Buffer)
4,100076,55,4,9.995990592,5.502206059,Medium (Low Buffer)
17,100064,57,5,10.34681936,5.50893932,Medium (Low Buffer)
9,100092,59,5,10.69777794,5.515164019,Medium (Low Buffer)
17,100045,57,5,10.31948369,5.523532156,Medium (Low Buffer)
6,100007,56,5,10.1276053,5.529441395,Medium (Low Buffer)
5,100018,48,4,8.677342189,5.531647704,Medium (Low Buffer)
13,100055,56,4,10.11905511,5.534113549,Medium (Low Buffer)
3,100082,57,4,10.28830286,5.540272365,Medium (Low Buffer)
19,100022,58,4,10.44966361,5.550417907,Medium (Low Buffer)
3,100008,56,5,10.08881166,5.550703285,Medium (Low Buffer)
7,100079,56,4,10.08875883,5.550732348,Medium (Low Buffer)
17,100007,57,5,10.26538442,5.552641544,Medium (Low Buffer)
2,100010,51,4,9.179480615,5.555869895,Medium (Low Buffer)
18,100083,57,5,10.25416028,5.558719433,Medium (Low Buffer)
5,100025,49,5,8.81185547,5.560690387,Medium (Low Buffer)
8,100017,47,4,8.446796423,5.564239701,Medium (Low Buffer)
3,100018,56,5,10.05512541,5.569299013,Medium (Low Buffer)
11,100066,50,5,8.968928986,5.574801638,Medium (Low Buffer)
3,100012,57,4,10.20271986,5.586745572,Medium (Low Buffer)
14,100007,55,5,9.844008918,5.58715463,Medium (Low Buffer)
16,100024,48,4,8.589562888,5.58817726,Medium (Low Buffer)
4,100055,56,5,10.01786491,5.590013492,Medium (Low Buffer)
14,100057,56,4,10.01584451,5.591141111,Medium (Low Buffer)
14,100021,55,5,9.836948584,5.591164733,Medium (Low Buffer)
15,100032,53,5,9.47557803,5.593326321,Medium (Low Buffer)
2,100008,51,4,9.106302848,5.600516571,Medium (Low Buffer)
16,100069,48,5,8.556090659,5.610038733,Medium (Low Buffer)
13,100085,57,4,10.14738591,5.617210234,Medium (Low Buffer)
4,100045,57,4,10.14466215,5.618718412,Medium (Low Buffer)
12,100088,57,4,10.13039433,5.62663191,Medium (Low Buffer)
11,100049,51,4,9.045506772,5.638158401,Medium (Low Buffer)
16,100054,49,4,8.690327579,5.638452585,Medium (Low Buffer)
17,100050,57,5,10.10904575,5.638514395,Medium (Low Buffer)
11,100011,51,4,9.039673231,5.641796855,Medium (Low Buffer)
11,100006,51,5,9.02668953,5.649911835,Medium (Low Buffer)
2,100119,51,5,9.016770606,5.656127036,Medium (Low Buffer)
2,100037,51,5,9.006063327,5.662851586,Medium (Low Buffer)
11,100046,51,5,8.999887072,5.66673777,Medium (Low Buffer)
11,100073,51,4,8.997303171,5.668365179,Medium (Low Buffer)
4,100075,57,5,10.04365541,5.675224577,Medium (Low Buffer)
13,100095,57,4,10.04206938,5.676120911,Medium (Low Buffer)
2,100051,52,4,9.137789094,5.690654431,Medium (Low Buffer)
14,100027,57,5,10.01600634,5.690890968,Medium (Low Buffer)
16,100096,49,5,8.608917395,5.691772583,Medium (Low Buffer)
18,100098,59,4,10.35159766,5.699603283,Medium (Low Buffer)
3,100050,57,4,9.989296722,5.706107405,Medium (Low Buffer)
4,100073,57,4,9.986447227,5.707735564,Medium (Low Buffer)
19,100013,59,4,10.3323525,5.710219431,Medium (Low Buffer)
6,100106,58,5,10.1552157,5.711350866,Medium (Low Buffer)
3,100071,58,4,10.15057145,5.713964016,Medium (Low Buffer)
12,100118,57,4,9.943821029,5.732202926,Medium (Low Buffer)
7,100089,58,5,10.08635404,5.75034346,Medium (Low Buffer)
6,100046,58,4,10.08591975,5.750591064,Medium (Low Buffer)
12,100097,57,4,9.898582705,5.758400136,Medium (Low Buffer)
15,100053,54,4,9.35160559,5.774409483,Medium (Low Buffer)
16,100003,49,5,8.460572239,5.79157043,Medium (Low Buffer)
5,100022,51,5,8.805293294,5.791970613,Medium (Low Buffer)
14,100085,57,4,9.826654086,5.800550167,Medium (Low Buffer)
3,100102,59,4,10.14483603,5.815766743,Medium (Low Buffer)
2,100029,53,4,9.100283111,5.823994633,Medium (Low Buffer)
11,100119,52,5,8.925354221,5.826099302,Medium (Low Buffer)
20,100046,50,4,8.574910652,5.830964546,Medium (Low Buffer)
12,100027,59,4,10.10648273,5.837837114,Medium (Low Buffer)
6,100015,59,5,10.10509319,5.838639873,Medium (Low Buffer)
14,100031,57,5,9.749954874,5.846180904,Medium (Low Buffer)
4,100044,59,5,10.06950017,5.859277921,Medium (Low Buffer)
4,100004,59,4,10.06448433,5.862198011,Medium (Low Buffer)
4,100021,59,5,10.04947741,5.870952051,Medium (Low Buffer)
8,100018,48,4,8.17332331,5.872764135,Medium (Low Buffer)
2,100102,54,5,9.183377572,5.88018946,Medium (Low Buffer)
12,100009,59,4,10.01894573,5.888843156,Medium (Low Buffer)
13,100016,59,5,9.990875851,5.905388164,Medium (Low Buffer)
5,100108,52,4,8.78702322,5.917817525,Medium (Low Buffer)
20,100025,51,5,8.616447106,5.918912909,Medium (Low Buffer)
11,100113,53,4,8.931229663,5.934233247,Medium (Low Buffer)
11,100048,53,4,8.926770022,5.937197875,Medium (Low Buffer)
14,100053,58,5,9.734430635,5.9582324,Medium (Low Buffer)
14,100026,58,4,9.709306108,5.973650368,Medium (Low Buffer)
2,100097,54,5,9.030490936,5.979741343,Medium (Low Buffer)
16,100115,52,5,8.551203641,6.081015279,Medium (Low Buffer)
8,100078,50,5,8.177050255,6.114674417,Medium (Low Buffer)
5,100086,54,5,8.777633181,6.152000077,Medium (Low Buffer)
16,100103,53,5,8.601354297,6.161820356,Medium (Low Buffer)
2,100042,57,5,9.244748845,6.165662362,Medium (Low Buffer)
20,100101,53,5,8.583900857,6.174349038,Medium (Low Buffer)
20,100004,53,5,8.536614294,6.20855039,Medium (Low Buffer)
5,100111,55,5,8.785913237,6.260020844,Medium (Low Buffer)
5,100079,56,5,8.849855493,6.327786939,Medium (Low Buffer)
5,100117,56,5,8.846246099,6.330368766,Medium (Low Buffer)
5,100054,57,5,8.919929191,6.390185256,Medium (Low Buffer)
11,100029,58,5,8.97192978,6.464606994,Medium (Low Buffer)
8,100085,53,5,8.147763924,6.50485219,Medium (Low Buffer)
2,100026,59,5,8.948792096,6.59306858,Medium (Low Buffer)
20,100100,59,5,8.716774199,6.768558948,Medium (Low Buffer)
8,100106,56,5,8.264111871,6.776287745,Medium (Low Buffer)
20,100092,58,5,8.559159456,6.776366336,Medium (Low Buffer)
8,100088,57,5,8.321489748,6.849735051,Medium (Low Buffer)
16,100085,59,5,8.579926172,6.876516047,Medium (Low Buffer)
20,100044,59,5,8.551080805,6.899712603,Medium (Low Buffer)
16,100065,59,5,8.548099511,6.902118994,Medium (Low Buffer)
12,100036,40,2,9.996377926,4.001449355,Low
19,100032,42,2,10.48867868,4.004317539,Low
17,100004,41,2,10.21630511,4.013192593,Low
3,100068,41,2,10.21011288,4.015626514,Low
4,100016,40,2,9.928058982,4.028984928,Low
20,100016,35,2,8.684926866,4.029970608,Low
14,100012,40,2,9.919881582,4.032306199,Low
12,100059,41,2,10.11963009,4.051531491,Low
17,100017,42,2,10.359461,4.054264986,Low
17,100068,42,2,10.33799829,4.062682041,Low
6,100075,41,2,10.09042755,4.063256964,Low
10,100087,45,2,11.06495648,4.066893538,Low
17,100019,42,2,10.32590582,4.06743977,Low
1,100028,49,2,12.00703391,4.080941252,Low
4,100003,41,2,10.04245509,4.082667001,Low
2,100053,37,2,9.037413761,4.094091626,Low
6,100077,42,2,10.25617623,4.095093438,Low
20,100052,36,2,8.743701979,4.117249203,Low
6,100008,42,2,10.13093068,4.14571981,Low
17,100035,44,2,10.6052984,4.148869589,Low
10,100040,45,2,10.83352523,4.153772577,Low
6,100047,42,2,10.07375528,4.169249582,Low
4,100007,42,2,10.04049658,4.183060038,Low
10,100037,45,2,10.74661468,4.18736517,Low
19,100041,44,2,10.49805613,4.19125212,Low
9,100079,45,2,10.71534587,4.199584461,Low
9,100116,45,2,10.71387532,4.200160882,Low
6,100100,43,2,10.23417866,4.201607321,Low
1,100022,50,2,11.87327219,4.211139037,Low
18,100080,44,2,10.44830019,4.211211318,Low
1,100093,50,2,11.86881205,4.212721524,Low
4,100042,43,2,10.18590964,4.221517912,Low
10,100008,46,2,10.86883532,4.232284199,Low
12,100047,42,2,9.906759641,4.239529526,Low
20,100054,37,2,8.705912055,4.2499855,Low
5,100017,38,2,8.924961473,4.257721461,Low
7,100096,43,2,10.09535243,4.25938572,Low
10,100044,46,2,10.78604134,4.264771342,Low
3,100114,43,2,10.04976713,4.278706109,Low
3,100058,44,2,10.2246201,4.30333837,Low
18,100064,45,2,10.41923693,4.318934323,Low
10,100112,47,2,10.86809382,4.324585413,Low
14,100048,42,2,9.706487132,4.327003109,Low
13,100031,44,2,10.1671097,4.327680263,Low
20,100060,38,2,8.777319323,4.329340041,Low
6,100061,44,2,10.12723051,4.34472188,Low
1,100036,52,2,11.96583498,4.345705928,Low
9,100041,47,2,10.80532062,4.349708966,Low
19,100090,45,2,10.32215633,4.359554201,Low
4,100070,44,2,10.07391527,4.367715911,Low
14,100116,43,2,9.8355162,4.371910851,Low
18,100081,45,2,10.26786123,4.382606949,Low
15,100025,42,2,9.512046249,4.415453721,Low
10,100007,48,2,10.86431057,4.418135847,Low
20,100111,38,2,8.598025507,4.419619361,Low
11,100102,40,2,9.048229508,4.420754355,Low
20,100073,38,2,8.587530358,4.425020747,Low
13,100028,45,2,10.11368121,4.449418473,Low
20,100104,38,2,8.527243051,4.456305487,Low
20,100009,38,2,8.526771429,4.456551969,Low
5,100052,40,2,8.94570581,4.47141912,Low
1,100043,54,2,12.062941,4.476520277,Low
4,100061,45,2,10.00501744,4.497743283,Low
16,100007,39,2,8.64523895,4.511153506,Low
3,100070,46,2,10.15851644,4.528220267,Low
14,100013,44,2,9.713770542,4.529651983,Low
6,100024,46,2,10.12565225,4.542917223,Low
12,100063,45,2,9.903712105,4.54375082,Low
11,100107,41,2,9.004132265,4.553464875,Low
19,100082,49,2,10.64470699,4.603226753,Low
17,100082,48,2,10.41488692,4.608787436,Low
10,100119,50,2,10.81184829,4.624556196,Low
13,100015,47,2,10.10773452,4.64990448,Low
20,100096,40,2,8.600357317,4.65096955,Low
7,100110,47,2,10.09706607,4.654817514,Low
8,100093,38,2,8.158932277,4.657472168,Low
10,100051,50,2,10.7300424,4.659813832,Low
12,100077,47,2,10.07637867,4.664374131,Low
17,100104,47,2,10.07201056,4.666397014,Low
18,100024,48,2,10.28592982,4.66656888,Low
5,100042,42,2,8.994098827,4.669728542,Low
3,100047,47,2,10.05542962,4.674091686,Low
3,100020,48,2,10.25997386,4.678374493,Low
10,100072,51,2,10.8940579,4.681451159,Low
9,100046,50,2,10.67834084,4.682375355,Low
18,100004,48,2,10.24955095,4.683131995,Low
20,100047,40,2,8.536154089,4.685951024,Low
7,100095,47,2,10.0115701,4.694568337,Low
19,100105,50,2,10.62476921,4.705984576,Low
19,100110,49,2,10.41026555,4.706892418,Low
15,100037,44,2,9.325993938,4.717995775,Low
11,100093,42,2,8.863689934,4.7384329,Low
13,100008,48,2,10.11577137,4.745065726,Low
18,100084,49,2,10.31976956,4.748168038,Low
15,100015,45,2,9.442174155,4.765851515,Low
9,100015,51,2,10.69877697,4.766900004,Low
8,100062,40,2,8.378505186,4.774121291,Low
2,100013,43,2,8.978895124,4.789007935,Low
18,100077,50,2,10.43739108,4.79046915,Low
8,100011,41,2,8.457134223,4.847977923,Low
10,100066,53,2,10.92114831,4.85296953,Low
19,100019,51,2,10.50599257,4.854372366,Low
5,100077,43,2,8.857621759,4.854576225,Low
11,100034,44,2,9.052572613,4.860496776,Low
20,100034,42,2,8.634070279,4.864449633,Low
1,100023,58,2,11.9127731,4.868723638,Low
15,100112,46,2,9.436213039,4.874836951,Low
17,100062,51,2,10.45967319,4.875869358,Low
14,100000,48,2,9.839384255,4.878354047,Low
8,100066,40,2,8.175902137,4.892426466,Low
3,100019,50,2,10.20564732,4.899248271,Low
19,100056,51,2,10.40191569,4.902943029,Low
14,100083,48,2,9.757914363,4.919083957,Low
17,100058,51,2,10.36544743,4.920192816,Low
13,100057,51,2,10.35029417,4.927396183,Low
7,100088,51,2,10.3376179,4.933438292,Low
14,100119,48,2,9.72231567,4.937095403,Low
14,100050,48,2,9.713050287,4.941804951,Low
17,100117,51,2,10.31604537,4.943754916,Low
4,100084,50,2,10.10793768,4.946607466,Low
2,100064,46,2,9.227403837,4.985150841,Low
11,100021,45,2,9.00052316,4.999709373,Low
13,100009,51,2,10.19089511,5.004467167,Low
5,100032,44,2,8.778590037,5.01219442,Low
8,100097,42,3,8.360029837,5.023905515,Low
8,100112,42,2,8.353915699,5.027582455,Low
15,100099,47,3,9.346082608,5.028844915,Low
3,100106,51,2,10.13339725,5.032862993,Low
8,100015,42,3,8.324312292,5.045461838,Low
19,100095,52,2,10.29855137,5.049253836,Low
7,100107,51,3,10.09290054,5.053056827,Low
20,100080,44,2,8.703522485,5.055424407,Low
